scope,key,home_copyright,base_character,authority_type,evidence_url,evidence_claim,validation_state,officiality_state,notes
DIRECT_CHARACTER,janet_van_dyne,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/guides/2388/women_of_marvel_wasp,"Marvel's official Wasp guide names Janet Van Dyne as the founding Avenger Wasp and covers her character history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel guide explicitly ties the exact identity to the Wasp character; no mantle-wide blanket decision applied."
DIRECT_CHARACTER,moon_knight,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/moon-knight-marc-spector/,"Marvel's official profile names Marc Spector/Steven Grant as Moon Knight and identifies his Marvel story and character.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party character profile names the Moon Knight identity; no variant or team-wide inference applied."
DIRECT_CHARACTER,clint_barton,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://cdn.marvel.com/u/prod/marvel/i/pdf/MMRPG_AvengersAcademy_20250718.pdf,"Marvel's official Avengers Academy RPG roster explicitly lists Hawkeye (Clint Barton) as a named character.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel-hosted official RPG names the exact character identity; no team-wide inference applied."
DIRECT_CHARACTER,charles_xavier,marvel,,OFFICIAL_MARVEL_CHARACTER_ROSTER,https://www.marvel.com/teams-and-groups/x-men/in-comics,"Marvel's official X-Men roster names Professor X as Charles Francis Xavier and its history describes Charles Xavier founding the team.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party named roster and history establish the exact character; no broad X-Men membership inheritance applied."
DIRECT_CHARACTER,doctor_octopus,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/doctor-octopus-otto-octavius/in-comics,"Marvel's official profile identifies Otto Gunther Octavius as Doctor Octopus and describes his Marvel biography.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party profile directly establishes the exact Doctor Octopus identity."
DIRECT_CHARACTER,eddie_brock,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/discover/713/venom-eddie-brock,"Marvel's official character guide names Eddie Brock and describes his bond with the Venom symbiote.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party guide explicitly names Eddie Brock in its Venom character history; decision is limited to this accepted Character."
DIRECT_CHARACTER,jennifer_walters,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/discover/628/she-hulk,"Marvel's official She-Hulk guide identifies Jennifer Walters as She-Hulk and recounts her Marvel character history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel guide directly names Jennifer Walters and her superhero identity."
DIRECT_CHARACTER,she-hulk,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/discover/628/she-hulk,"Marvel's official She-Hulk guide identifies Jennifer Walters as She-Hulk and recounts her Marvel character history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel guide names She-Hulk and her exact Jennifer Walters identity; no group-level inheritance applied."
DIRECT_CHARACTER,bucky_barnes,marvel,,OFFICIAL_MARVEL_CHARACTER_ROSTER,https://www.marvel.com/teams-and-groups/avengers/in-comics,"Marvel's official Avengers history names Bucky Barnes as Captain America's former partner and describes his assumption of the Captain America role.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party team history explicitly names Bucky Barnes as a character in its universe; no team-wide inheritance applied."
DIRECT_CHARACTER,elektra_natchios,marvel,,OFFICIAL_MARVEL_CHARACTER_ROSTER,https://www.marvel.com/comics/guides/692/women-of-marvel,"Marvel's official Women of Marvel guide identifies Elektra Natchios and describes her Marvel stories and roles.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party character guide explicitly names Elektra Natchios; assigned only this direct character row."
DIRECT_CHARACTER,emma_frost,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/emma-frost,"Marvel's official profile identifies Emma Grace Frost/Emma Frost and describes her X-Men and Marvel Universe history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party character profile explicitly identifies Emma Frost; no variant or group-wide inference applied."
DIRECT_CHARACTER,gamora,marvel,,OFFICIAL_MARVEL_CHARACTER_CATALOG,https://www.marvel.com/comics/characters/1010763/gamora,"Marvel's official character catalog lists Gamora and her Marvel Universe Guardians of the Galaxy comic appearances.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party character catalog names the exact canonical character and explicitly associates her with Marvel Universe publications."
DIRECT_CHARACTER,kamala_khan,marvel,,OFFICIAL_MARVEL_CHARACTER_ROSTER,https://www.marvel.com/teams-and-groups/x-force,"Marvel's official X-Force roster identifies Ms. Marvel as Kamala Khan and describes her participation in the team's history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party team page provides the exact Kamala Khan identity; only this named Character was assigned."
DIRECT_CHARACTER,killmonger,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/discover/904/killmonger,"Marvel's official character guide identifies Killmonger as Erik Killmonger/N'Jadaka and recounts his Marvel origin.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel guide names the exact character and history; no Wakanda or Black Panther family inference applied."
DIRECT_CHARACTER,peter_quill,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/star-lord-peter-quill/in-comics/,"Marvel's official profile identifies Peter Quill and describes his Marvel character history and Guardians of the Galaxy role.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party in-comics profile identifies Peter Quill as a Marvel character; evidence supports only this accepted character key."
DIRECT_CHARACTER,star-lord,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/star-lord-peter-quill/in-comics/,"Marvel's official profile identifies Peter Quill as Star-Lord and describes his Marvel character history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party in-comics profile explicitly joins the exact name and Marvel identity; no other Star-Lord mantle bearer was inferred."
DIRECT_CHARACTER,war_machine,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/war-machine-james-rhodes/on-screen/,"Marvel's official profile identifies James Rhodes as War Machine and describes his Marvel story.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party character profile names War Machine/James Rhodes; decision is restricted to this accepted tag."
DIRECT_CHARACTER,namor,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/namor/in-comics,"Marvel's official in-comics profile identifies Namor McKenzie as Namor the Sub-Mariner and describes his Marvel story.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel comics profile directly establishes the exact character and Marvel setting."
DIRECT_CHARACTER,spider-man_india,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/articles/comics/meet-pavitr-prabhakar-aka-spider-man-india,"Marvel's official article identifies Pavitr Prabhakar as Spider-Man: India and describes his Marvel comic appearances.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel article directly names Pavitr Prabhakar/Spider-Man India; decision limited to the exact accepted tag."
DIRECT_CHARACTER,spider-man_noir,marvel,,OFFICIAL_MARVEL_CHARACTER_CATALOG,https://www.marvel.com/comics/series/6343/spider_man_noir_2008_-_2009,"Marvel's official comics catalog lists the Spider-Man Noir series and its published issues.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel publication catalog establishes this named Spider-Man Noir character property as Marvel; no identity assumption beyond the exact catalogued title."
DIRECT_CHARACTER,x-23,marvel,,OFFICIAL_MARVEL_CHARACTER_ROSTER,https://www.marvel.com/comics/discover/598/x-23,"Marvel's official guide identifies Laura Kinney as X-23 and describes her Marvel Universe appearances and team history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel guide directly establishes the character identity; not used to infer other clone or variant tags."
DIRECT_CHARACTER,thanos,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/thanos/in-comics/,"Marvel's official in-comics profile names Thanos and describes his Marvel history and role.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party Marvel in-comics profile explicitly identifies the canonical Thanos character."
DIRECT_CHARACTER,mystique,marvel,,OFFICIAL_MARVEL_CHARACTER_ROSTER,https://www.marvel.com/teams-and-groups/x-men/in-comics,"Marvel's official X-Men history names Mystique as a character in its X-Men story world and describes her role in that history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party X-Men history directly names Mystique; this is a named-character HOME decision only."
DIRECT_CHARACTER,magneto,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/discover/1038/magneto,"Marvel's official character reading guide identifies Magneto as a Marvel character and describes his relationship with the X-Men.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel's first-party Magneto character guide explicitly names the character and places him in Marvel's universe; used only for this named Character, not a broad X-Men family inference."
DIRECT_CHARACTER,scott_summers,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/cyclops-Scott-Summers,"Marvel's official character profile identifies Cyclops as Scott Summers and describes his place among the X-Men.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. First-party profile ties the exact accepted identity to Marvel's Cyclops character; no group-wide or variant inference applied."
DIRECT_CHARACTER,nightcrawler,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/teams-and-groups/excalibur,"Marvel's official Excalibur roster names Nightcrawler and gives the identity Kurt Wagner.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Marvel first-party roster explicitly identifies Nightcrawler/Kurt Wagner as a Marvel character; no team-wide HOME inheritance applied."
DIRECT_CHARACTER,peter_parker,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://cdn.marvel.com/u/prod/marvel/i/pdf/MMRPG_MarvelRivals_20241220.pdf,"Marvel's official Marvel Multiverse RPG profile names Spider-Man (Peter Parker) and identifies his Marvel character history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel-hosted official RPG profile titled Spider-Man (Peter Parker); exact identity and first-party provenance."
DIRECT_CHARACTER,daredevil,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/daredevil-matthew-murdock/on-screen,"Marvel's official profile identifies Matt Murdock as Daredevil and describes his Marvel character biography.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Matt Murdock/Daredevil profile; exact character identity."
DIRECT_CHARACTER,matt_murdock,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/daredevil-matthew-murdock/on-screen,"Marvel's official profile identifies Matt Murdock as the person behind Daredevil.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Matt Murdock/Daredevil profile; exact Matt Murdock identity."
DIRECT_CHARACTER,wanda_maximoff,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/scarlet-witch-wanda-maximoff,"Marvel's official character profile names Wanda Maximoff and identifies her Scarlet Witch identity.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Wanda Maximoff/Scarlet Witch profile."
DIRECT_CHARACTER,scarlet_witch,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/scarlet-witch-wanda-maximoff,"Marvel's official character profile identifies Wanda Maximoff as Scarlet Witch.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Wanda Maximoff/Scarlet Witch profile; exact alias relation."
DIRECT_CHARACTER,jean_grey,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://cdn.marvel.com/u/prod/marvel/i/pdf/MMRPG_XMen97_20240520.pdf,"Marvel's official Marvel Multiverse RPG X-Men '97 profile names Jean Grey as a character in the Marvel publication.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel-hosted official X-Men '97 RPG profile headed Jean Grey; assigned only the exact accepted tag to marvel."
DIRECT_CHARACTER,cindy_moon,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/articles/games/marvel-snap-explained-who-is-silk,"Marvel's official article identifies Cindy Moon as Silk and describes her debut in Amazing Spider-Man.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Cindy Moon/Silk article; exact alias and Marvel comic origin."
DIRECT_CHARACTER,kitty_pryde,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/kitty-pryde,"Marvel's official profile names Katherine 'Kitty' Pryde (also Kate Pryde) and recounts her X-Men character history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Kitty/Kate Pryde profile; exact identity within Marvel/X-Men."
DIRECT_CHARACTER,jessica_drew,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/Spider-Woman-Jessica-Drew,"Marvel's official character profile identifies Jessica Drew as Spider-Woman and describes her Marvel stories.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Jessica Drew/Spider-Woman profile; exact name and alias."
DIRECT_CHARACTER,pietro_maximoff,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/articles/comics/pietro-maximoff-quicksilver-comics-history,"Marvel's official article identifies Pietro Maximoff as Quicksilver and documents his Marvel Comics history.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Pietro Maximoff/Quicksilver article; exact character and alias."
DIRECT_CHARACTER,captain_america,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/guides/2376/captain-americas-of-the-multiverse,"Marvel's official Captain America guide names Steve Rogers as a Captain America and identifies his profile within the Marvel Universe.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Captain America multiverse guide; this row covers the exact canonical captain_america identity and does not infer membership from crossover appearances."
DIRECT_CHARACTER,steve_rogers,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/guides/2376/captain-americas-of-the-multiverse,"Marvel's official guide explicitly names Captain America: Steve Rogers and describes his history in the Marvel Universe.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Captain America guide; exact Steve Rogers identity."
DIRECT_CHARACTER,sam_wilson,marvel,,OFFICIAL_MARVEL_AVENGERS_ROSTER,https://www.marvel.com/teams-and-groups/avengers/in-comics,"Marvel's official Avengers roster names Captain America Sam Wilson as a team member.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Avengers roster; exact Sam Wilson identity under his Captain America title."
DIRECT_CHARACTER,t'challa,marvel,,OFFICIAL_MARVEL_AVENGERS_ROSTER,https://www.marvel.com/teams-and-groups/avengers/in-comics,"Marvel's official Avengers roster names Black Panther T'Challa as a team member.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Avengers roster; exact T'Challa identity, assigned only to the existing marvel root."
DIRECT_CHARACTER,doctor_strange,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/doctor-strange-stephen-strange,"Marvel's official character profile identifies Stephen Strange as Doctor Strange and gives his Marvel character biography.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Doctor Strange/Stephen Strange profile."
DIRECT_CHARACTER,shuma_gorath,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/shuma-gorath,"Marvel's official character profile names Shuma-Gorath, describes its Marvel stories, and explicitly lists its universe as Marvel Universe.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Shuma-Gorath profile, including its Marvel Universe field."
DIRECT_CHARACTER,rocket_raccoon,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://cdn.marvel.com/u/prod/marvel/i/pdf/MMRPG_MarvelRivals_20241220.pdf,"Marvel's official Marvel Multiverse RPG character profile is titled Rocket Raccoon and identifies Rocket as a Guardian of the Galaxy.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened the official Marvel-published Marvel Multiverse RPG character profile for Rocket Raccoon; source is first-party Marvel-hosted PDF."
DIRECT_CHARACTER,groot,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/comics/series/37136/groot_%282023_-_present%29,"Marvel's official Groot series page identifies Groot by name and presents his Marvel comics series and biography.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Groot comic-series page; exact named character."
DIRECT_CHARACTER,adam_warlock,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/magus-adam-warlock,"Marvel's official character profile names Adam Warlock and identifies his stories and character profile as part of Marvel.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Adam Warlock character profile; assigned only the exact catalog identity to the existing marvel root."
DIRECT_CHARACTER,galactus,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/galactus/,"Marvel's official character profile identifies Galactus (Galan) as a character of the Marvel Universe.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Galactus character profile; assigned only the exact catalog identity to the existing marvel root."
DIRECT_CHARACTER,black_widow,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/black-widow-natasha-romanova,"Marvel's official Black Widow profile identifies Natasha Romanoff/Black Widow and presents her character biography in the Marvel Universe.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Black Widow profile; assigned only the catalog identity black_widow to marvel, without generalizing this identity to other Black Widow incarnations."
DIRECT_CHARACTER,natasha_romanoff,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/black-widow-natasha-romanova,"Marvel's official Black Widow profile identifies Natasha Romanoff as Black Widow and provides her Marvel character biography.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Black Widow profile; exact Natasha Romanoff identity."
DIRECT_CHARACTER,iron_man,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/iron-man-tony-stark/in-comics,"Marvel's official profile names Tony Stark as Iron Man and gives his Marvel Comics character biography.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Iron Man/Tony Stark profile; assigned exact catalog identity to existing marvel root."
DIRECT_CHARACTER,tony_stark,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/iron-man-tony-stark/in-comics,"Marvel's official profile identifies Tony Stark as Iron Man and documents him as a Marvel character.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Iron Man/Tony Stark profile; exact Tony Stark identity."
DIRECT_CHARACTER,hulk,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/hulk-bruce-banner,"Marvel's official Hulk profile identifies Bruce Banner as the Hulk and provides the character's Marvel biography.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Hulk/Bruce Banner profile; assigned exact catalog identity to existing marvel root."
DIRECT_CHARACTER,bruce_banner,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/hulk-bruce-banner,"Marvel's official Hulk profile identifies Bruce Banner as the human identity of the Hulk and documents his Marvel character biography.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Hulk/Bruce Banner profile; exact Bruce Banner identity."
DIRECT_CHARACTER,spider-gwen,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/spider-woman-gwen-stacy,"Marvel's official profile identifies Gwen Stacy as Ghost-Spider and states that fans also call her Spider-Gwen.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Gwen Stacy/Ghost-Spider profile; it explicitly connects the Spider-Gwen alias to this character."
DIRECT_CHARACTER,gwen_stacy,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/spider-woman-gwen-stacy,"Marvel's official profile identifies Gwen Stacy as Ghost-Spider, also known to fans as Spider-Gwen.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Gwen Stacy/Ghost-Spider profile; exact Gwen Stacy identity."
DIRECT_CHARACTER,miles_morales,marvel,,OFFICIAL_MARVEL_CHARACTER_PROFILE,https://www.marvel.com/characters/spider-man-miles-morales/,"Marvel's official profile identifies Miles Morales as a Marvel character who takes up the Spider-Man mantle.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened Marvel's official Miles Morales character profile; assigned only exact Miles Morales identity to marvel."
DIRECT_CHARACTER,lucy_(cyberpunk),cyberpunk:_edgerunners,,OFFICIAL_CYBERPUNK_EDGERUNNERS_CHARACTER_PAGE,https://www.cyberpunk.net/en/edgerunners,"CD PROJEKT RED's official Cyberpunk: Edgerunners page names Lucy in its character section and describes her as an Edgerunners character.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened CD PROJEKT RED's official Edgerunners character page; exact Lucy entry. Assigned the existing cyberpunk:_edgerunners Copyright root, not the broad Cyberpunk franchise root."
DIRECT_CHARACTER,rebecca_(cyberpunk),cyberpunk:_edgerunners,,OFFICIAL_CYBERPUNK_EDGERUNNERS_CHARACTER_PAGE,https://www.cyberpunk.net/en/edgerunners,"CD PROJEKT RED's official Cyberpunk: Edgerunners page names Rebecca in its character section and describes her as an Edgerunners character.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened CD PROJEKT RED's official Edgerunners character page; exact Rebecca entry. Assigned the existing cyberpunk:_edgerunners Copyright root, not the broad Cyberpunk franchise root."
DIRECT_CHARACTER,maine_(cyberpunk),cyberpunk:_edgerunners,,OFFICIAL_CYBERPUNK_EDGERUNNERS_CHARACTER_PAGE,https://www.cyberpunk.net/en/edgerunners,"CD PROJEKT RED's official Cyberpunk: Edgerunners page names Maine in its character section and describes him as an Edgerunners character.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened CD PROJEKT RED's official Edgerunners character page; exact Maine entry. Assigned the existing cyberpunk:_edgerunners Copyright root, not the broad Cyberpunk franchise root."
DIRECT_CHARACTER,pilar_(cyberpunk),cyberpunk:_edgerunners,,OFFICIAL_CYBERPUNK_EDGERUNNERS_MANGA_CHARACTER,https://www.cyberpunk.net/en/edgerunners,"CD PROJEKT RED's official Edgerunners page identifies Pilar and Rebecca as siblings in the official Edgerunners MADNESS manga, before they joined David's crew.",PASS,OFFICIAL_CONFIRMED,"Reviewed 2026-09-24. Opened CD PROJEKT RED's official Edgerunners page; its official manga description names Pilar and Rebecca and places them in the Edgerunners setting. Assigned the exact existing cyberpunk:_edgerunners Copyright root."
