scope,key,home_copyright,base_character,authority_type,evidence_url,evidence_claim,validation_state,officiality_state,notes
DIRECT_CHARACTER,kevin_kaslana,honkai_impact_3rd,,CURATED_HONKAI_IMPACT_3RD_CHARACTER_PROFILE,https://honkaiimpact3.fandom.com/wiki/Kevin_Kaslana,The curated Kevin Kaslana character page documents his Honkai Impact 3rd game appearances and Flame-Chaser identity.,PASS,OFFICIAL_CONFIRMED,Reviewed 2026-09-23. Exact queue identity matched to distinct curated HI3 profile; no inference for other Kaslana identities.
DIRECT_CHARACTER,bandana_waddle_dee,kirby_(series),,NINTENDO_OFFICIAL_CHARACTER,https://www.nintendo.com/us/gaming-systems/switch-2/featured-games/kirby-air-riders/riders-and-machines/,Nintendo's official Kirby Air Riders riders page names Bandana Waddle Dee as a playable rider.,PASS,OFFICIAL_CONFIRMED,Exact official game roster entry; no inference from name similarity.
DIRECT_CHARACTER,luigi,mario_(series),,NINTENDO_OFFICIAL_CHARACTER,https://mario.nintendo.com/characters/,Nintendo's official character directory lists Luigi as Mario's brother and fellow hero.,PASS,OFFICIAL_CONFIRMED,Exact official character directory entry.
DIRECT_CHARACTER,bowser,mario_(series),,NINTENDO_OFFICIAL_CHARACTER,https://mario.nintendo.com/characters/,Nintendo's official character directory identifies Bowser as King of the Koopas.,PASS,OFFICIAL_CONFIRMED,Exact official character directory entry.
DIRECT_CHARACTER,yoshi,mario_(series),,NINTENDO_OFFICIAL_CHARACTER,https://mario.nintendo.com/characters/,Nintendo's official character directory lists Yoshi as Mario's companion.,PASS,OFFICIAL_CONFIRMED,Exact official character directory entry.
DIRECT_CHARACTER,princess_daisy,mario_(series),,NINTENDO_OFFICIAL_CHARACTER,https://mario.nintendo.com/characters/,Nintendo's official character directory lists Daisy as the princess of Sarasaland.,PASS,OFFICIAL_CONFIRMED,Exact official character directory entry.
DIRECT_CHARACTER,rosalina,mario_(series),,NINTENDO_OFFICIAL_CHARACTER,https://mario.nintendo.com/characters/,Nintendo's official character directory lists Rosalina and describes her relationship to the Lumas.,PASS,OFFICIAL_CONFIRMED,Exact official character directory entry.
DIRECT_CHARACTER,wario,mario_(series),,NINTENDO_OFFICIAL_CHARACTER,https://mario.nintendo.com/characters/,Nintendo's official character directory lists Wario as a recurring Mario character.,PASS,OFFICIAL_CONFIRMED,Exact official character directory entry.
DIRECT_CHARACTER,waluigi,mario_(series),,NINTENDO_OFFICIAL_CHARACTER,https://mario.nintendo.com/characters/,Nintendo's official character directory lists Waluigi as Wario's accomplice.,PASS,OFFICIAL_CONFIRMED,Exact official character directory entry.
DIRECT_CHARACTER,kurosaki_ichigo,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Kurosaki Ichigo as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,ishida_uryuu,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Ishida Uryu as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,sado_yasutora,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Sado Yasutora as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,urahara_kisuke,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Urahara Kisuke as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,shihouin_yoruichi,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Shihouin Yoruichi as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,kurosaki_isshin,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Kurosaki Isshin as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,kuchiki_byakuya,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Kuchiki Byakuya as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,abarai_renji,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Abarai Renji as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,hitsugaya_toushirou,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Hitsugaya Toshiro as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,matsumoto_rangiku,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Matsumoto Rangiku as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,aizen_sousuke,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Aizen Sosuke as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,ichimaru_gin,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Ichimaru Gin as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,zaraki_kenpachi,bleach,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://bleach-anime.com/character/,The official anime character directory lists Zaraki Kenpachi as a character.,PASS,OFFICIAL_CONFIRMED,Exact named identity in the official character roster.
DIRECT_CHARACTER,uraraka_ochaco,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Uraraka Ochaco.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,iida_tenya,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Iida Tenya.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,todoroki_shoto,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Todoroki Shoto.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,asui_tsuyu,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Asui Tsuyu.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,mineta_minoru,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Mineta Minoru.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,kirishima_eijiro,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Kirishima Eijiro.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,yaoyorozu_momo,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Yaoyorozu Momo.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,tokoyami_fumikage,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Tokoyami Fumikage.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,kaminari_denki,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Kaminari Denki.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,aoyama_yuga,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Aoyama Yuga.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,jiro_kyoka,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Jiro Kyoka.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,ashido_mina,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Ashido Mina.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,shoji_mezo,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Shoji Mezo.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,ojiro_mashirao,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Ojiro Mashirao.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,sero_hanta,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Sero Hanta.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,hagakure_toru,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Hagakure Toru.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,sato_rikido,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Sato Rikido.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,koda_koji,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Koda Koji.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,shinso_hitoshi,boku_no_hero_academia,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://heroaca.com/character/chara_group01/01-20/,The official anime roster lists Shinso Hitoshi.,PASS,OFFICIAL_CONFIRMED,Exact roster name matched to the canonical local identity.
DIRECT_CHARACTER,amy_rose,sonic_(series),,SEGA_OFFICIAL_CHARACTER_PROFILE,https://sonic.sega.jp/SonicChannel/character/amy.html,SEGA's Sonic Channel profile names Amy Rose as a Sonic series character.,PASS,OFFICIAL_CONFIRMED,Exact SEGA profile with canonical English name and character details.
DIRECT_CHARACTER,shadow_the_hedgehog,sonic_(series),,SEGA_OFFICIAL_CHARACTER_PROFILE,https://sonic.sega.jp/SonicChannel/character/shadow.html,SEGA's Sonic Channel profile names Shadow as a Sonic series character.,PASS,OFFICIAL_CONFIRMED,Exact SEGA profile with character-specific details.
DIRECT_CHARACTER,knuckles_the_echidna,sonic_(series),,SEGA_OFFICIAL_CHARACTER_PROFILE,https://sonic.sega.jp/SonicChannel/character/knuckles.html,SEGA's Sonic Channel profile names Knuckles as a Sonic series character.,PASS,OFFICIAL_CONFIRMED,Exact SEGA profile with character-specific details.
DIRECT_CHARACTER,cream_the_rabbit,sonic_(series),,SEGA_OFFICIAL_CHARACTER_PROFILE,https://sonic.sega.jp/SonicChannel/character/cream.html,SEGA's Sonic Channel profile names Cream the Rabbit as a Sonic series character.,PASS,OFFICIAL_CONFIRMED,Exact SEGA profile with character-specific details.
DIRECT_CHARACTER,silver_the_hedgehog,sonic_(series),,SEGA_OFFICIAL_CHARACTER_PROFILE,https://sonic.sega.jp/SonicChannel/special/sidestory/coverstory/20211008_002682/,SEGA's Sonic Channel character feature explicitly identifies Silver the Hedgehog and his Sonic-series role.,PASS,OFFICIAL_CONFIRMED,Official SEGA editorial profile confirms the exact character identity and series placement.
DIRECT_CHARACTER,nagasaki_soyo,bang_dream!,,OFFICIAL_ANIME_CHARACTER_PROFILE,https://en.bang-dream.com/anime/mygo/,The official BanG Dream! MyGO!!!!! character page lists Soyo Nagasaki.,PASS,OFFICIAL_CONFIRMED,Exact named character in official character roster.
DIRECT_CHARACTER,shiina_taki,bang_dream!,,OFFICIAL_ANIME_CHARACTER_PROFILE,https://en.bang-dream.com/anime/mygo/,The official BanG Dream! MyGO!!!!! character page lists Taki Shiina.,PASS,OFFICIAL_CONFIRMED,Exact named character in official character roster.
DIRECT_CHARACTER,takamatsu_tomori,bang_dream!,,OFFICIAL_ANIME_CHARACTER_PROFILE,https://en.bang-dream.com/anime/mygo/,The official BanG Dream! MyGO!!!!! character page lists Tomori Takamatsu.,PASS,OFFICIAL_CONFIRMED,Exact named character in official character roster.
DIRECT_CHARACTER,kaname_raana,bang_dream!,,OFFICIAL_ANIME_CHARACTER_PROFILE,https://en.bang-dream.com/anime/mygo/,The official BanG Dream! MyGO!!!!! character page lists Rāna Kaname.,PASS,OFFICIAL_CONFIRMED,Exact named character in official character roster; spelling matched to canonical catalog key.
DIRECT_CHARACTER,yamato-no-kami_yasusada,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Yamato-no-Kami Yasusada.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,tsurumaru_kuninaga,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Tsurumaru Kuninaga.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,namazuo_toushirou,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Namazuo Toushirou.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,midare_toushirou,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Midare Toushirou.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,honebami_toushirou,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Honebami Toushirou.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,izumi-no-kami_kanesada,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Izumi-no-Kami Kanesada.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,horikawa_kunihiro,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Horikawa Kunihiro.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,hotarumaru,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Hotarumaru.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,yagen_toushirou,touken_ranbu,,OFFICIAL_GAME_CHARACTER_ROSTER,https://www.toukenranbu.jp/character/,The official Touken Ranbu ONLINE roster lists Yagen Toushirou.,PASS,OFFICIAL_CONFIRMED,Exact named sword-warrior identity in the game's official directory.
DIRECT_CHARACTER,akino_kaede,magia_record:_mahou_shoujo_madoka_magica_gaiden,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://magireco.com/character/,The official Magia Record character page names Kaede Akino and describes her character.,PASS,OFFICIAL_CONFIRMED,Exact named character in the official anime character directory.
DIRECT_CHARACTER,minami_rena,magia_record:_mahou_shoujo_madoka_magica_gaiden,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://magireco.com/character/,The official Magia Record character page names Rena Minami and describes her character.,PASS,OFFICIAL_CONFIRMED,Exact named character in the official anime character directory.
DIRECT_CHARACTER,itsumi_erika,girls_und_panzer,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://girls-und-panzer-finale.jp/cast/,The official cast directory lists Erika Itsumi in the Kuromorimine Girls Academy section.,PASS,OFFICIAL_CONFIRMED,Exact named official roster entry.
DIRECT_CHARACTER,akiyama_yukari,girls_und_panzer,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://girls-und-panzer-finale.jp/cast/,The official cast directory lists Yukari Akiyama in the Anglerfish Team.,PASS,OFFICIAL_CONFIRMED,Exact named official roster entry.
DIRECT_CHARACTER,takebe_saori,girls_und_panzer,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://girls-und-panzer-finale.jp/cast/,The official cast directory lists Saori Takebe in the Anglerfish Team.,PASS,OFFICIAL_CONFIRMED,Exact named official roster entry.
DIRECT_CHARACTER,reizei_mako,girls_und_panzer,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://girls-und-panzer-finale.jp/cast/,The official cast directory lists Mako Reizei in the Anglerfish Team.,PASS,OFFICIAL_CONFIRMED,Exact named official roster entry.
DIRECT_CHARACTER,isuzu_hana,girls_und_panzer,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://girls-und-panzer-finale.jp/cast/,The official cast directory lists Hana Isuzu in the Anglerfish Team.,PASS,OFFICIAL_CONFIRMED,Exact named official roster entry.
DIRECT_CHARACTER,shimada_arisu,girls_und_panzer,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://girls-und-panzer-finale.jp/cast/,The official cast directory lists Arisu Shimada on the University Selection Team.,PASS,OFFICIAL_CONFIRMED,Exact named official roster entry.
DIRECT_CHARACTER,akaboshi_koume,girls_und_panzer,,OFFICIAL_ANIME_CHARACTER_ROSTER,https://girls-und-panzer-finale.jp/cast/,The official cast directory lists Koume Akaboshi in the Kuromorimine Girls Academy section.,PASS,OFFICIAL_CONFIRMED,Exact named official roster entry.
DIRECT_CHARACTER,kosaka_honoka,love_live!,,OFFICIAL_CHARACTER_CAST_CREDIT,https://www.lovelive-anime.jp/otonokizaka/news.php?offset=1938,The official Love Live! site lists Emi Nitta as the performer for Kosaka Honoka.,PASS,OFFICIAL_CONFIRMED,Official franchise-site cast-role credit names the exact character.
DIRECT_CHARACTER,minami_kotori,love_live!,,OFFICIAL_CHARACTER_CAST_CREDIT,https://www.lovelive-anime.jp/otonokizaka/news.php?offset=1938,The official Love Live! site lists Aya Uchida as the performer for Minami Kotori.,PASS,OFFICIAL_CONFIRMED,Official franchise-site cast-role credit names the exact character.
DIRECT_CHARACTER,sonoda_umi,love_live!,,OFFICIAL_CHARACTER_CAST_CREDIT,https://www.lovelive-anime.jp/otonokizaka/news.php?offset=1938,The official Love Live! site lists Suzuko Mimori as the performer for Sonoda Umi.,PASS,OFFICIAL_CONFIRMED,Official franchise-site cast-role credit names the exact character.
DIRECT_CHARACTER,hoshizora_rin,love_live!,,OFFICIAL_CHARACTER_CAST_CREDIT,https://www.lovelive-anime.jp/otonokizaka/news.php?offset=1938,The official Love Live! site lists Riho Iida as the performer for Hoshizora Rin.,PASS,OFFICIAL_CONFIRMED,Official franchise-site cast-role credit names the exact character.
DIRECT_CHARACTER,koizumi_hanayo,love_live!,,OFFICIAL_CHARACTER_CAST_CREDIT,https://www.lovelive-anime.jp/otonokizaka/news.php?offset=1938,The official Love Live! site lists Yurika Kubo as the performer for Koizumi Hanayo.,PASS,OFFICIAL_CONFIRMED,Official franchise-site cast-role credit names the exact character.
DIRECT_CHARACTER,tojo_nozomi,love_live!,,OFFICIAL_CHARACTER_CAST_CREDIT,https://www.lovelive-anime.jp/otonokizaka/news.php?offset=1938,The official Love Live! site lists Aina Kusuda as the performer for Tojo Nozomi.,PASS,OFFICIAL_CONFIRMED,Official franchise-site cast-role credit names the exact character.
DIRECT_CHARACTER,ayase_eli,love_live!,,OFFICIAL_CHARACTER_CAST_CREDIT,https://www.lovelive-anime.jp/otonokizaka/news.php?offset=1938,The official Love Live! site lists Nanjō Yoshino as the performer for Ayase Eli.,PASS,OFFICIAL_CONFIRMED,Official franchise-site cast-role credit names the exact character.
DIRECT_CHARACTER,blaze_the_cat,sonic_(series),,SEGA_OFFICIAL_CHARACTER_ROSTER,https://sonic.sega.jp/SonicChannel/character/,SEGA's official Sonic Channel character index and story pages identify Blaze among Sonic's allies.,PASS,OFFICIAL_CONFIRMED,Exact named Sonic character supported by SEGA character materials.
DIRECT_CHARACTER,roboco-san,hololive,,OFFICIAL_TALENT_ROSTER,https://hololive.hololivepro.com/en/talents,The official TALENT roster explicitly lists Robocosan as a hololive talent or alum.,PASS,OFFICIAL_CONFIRMED,Read 2026-09-22. Matched the named roster entry Robocosan to this canonical identity. Alumni remain franchise identities. This evidence covers the person only and does not approve costumes or fan mascots.
DIRECT_CHARACTER,aki_rosenthal,hololive,,OFFICIAL_TALENT_ROSTER,https://hololive.hololivepro.com/en/talents,The official TALENT roster explicitly lists Aki Rosenthal as a hololive talent or alum.,PASS,OFFICIAL_CONFIRMED,Read 2026-09-22. Matched the named roster entry Aki Rosenthal to this canonical identity. Alumni remain franchise identities. This evidence covers the person only and does not approve costumes or fan mascots.
DIRECT_CHARACTER,akai_haato,hololive,,OFFICIAL_TALENT_ROSTER,https://hololive.hololivepro.com/en/talents,The official TALENT roster explicitly lists Akai Haato as a hololive talent or alum.,PASS,OFFICIAL_CONFIRMED,Read 2026-09-22. Matched the named roster entry Akai Haato to this canonical identity. Alumni remain franchise identities. This evidence covers the person only and does not approve costumes or fan mascots.
