audit_id,intent_ja,domain,canonical_components,decision,reason
C013,尿道ペネトレーションしながら拘束,URETHRAL,urethral penetration + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C014,カテーテルを使った状態で拘束,URETHRAL,catheter + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C015,尿道内射精と拘束を同時に指定,URETHRAL,cum in urethra + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C016,ボールギャグと手錠を同時に使う,BDSM_RESTRAINT,ball gag + handcuffs,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C017,ボールギャグと目隠しを同時に使う,BDSM_RESTRAINT,ball gag + blindfold,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C018,ディルドギャグと手錠を同時に使う,BDSM_RESTRAINT,dildo gag + handcuffs,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C019,手錠と目隠しを同時に使う,BDSM_RESTRAINT,handcuffs + blindfold,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C020,手錠と足首拘束を同時に使う,BDSM_RESTRAINT,handcuffs + bound ankles,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C021,両腕を離して拘束しボールギャグ,BDSM_RESTRAINT,arms bound apart + ball gag,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C022,拘束状態で鞭を使う,BDSM_RESTRAINT,bound + whip,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C023,拘束状態でフロッガーを使う,BDSM_RESTRAINT,bound + flogger,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C024,拘束状態で木馬を使う,BDSM_RESTRAINT,bound + wooden horse,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C025,乳首へのバイブ刺激と手錠,BREAST_NIPPLE,vibrator on nipple + handcuffs,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C026,乳首いじりと拘束,BREAST_NIPPLE,nipple tweak + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C027,女性射精と拘束を同時に指定,FLUID_EXCRETION,female ejaculation + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C028,膣内射精と拘束を同時に指定,FLUID_EXCRETION,cum in pussy + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C029,胸への射精と拘束を同時に指定,FLUID_EXCRETION,cum on breasts + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C030,ぶっかけと拘束を同時に指定,FLUID_EXCRETION,bukkake + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C031,内部射精と目隠しを同時に指定,FLUID_EXCRETION,internal cumshot + blindfold,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C032,放屁フェチ表現と拘束を同時に指定,FLUID_EXCRETION,fart + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C033,触手セックスと拘束を同時に指定,NONHUMAN_TENTACLE,tentacle sex + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C034,触手オナニーと拘束を同時に指定,NONHUMAN_TENTACLE,tentacle masturbation + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C035,触手ディルドと拘束を同時に指定,NONHUMAN_TENTACLE,tentacle dildo + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C036,膣への触手表現と拘束を同時に指定,NONHUMAN_TENTACLE,pussy tentacle + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C037,男性器への触手表現と拘束を同時に指定,NONHUMAN_TENTACLE,penis tentacle + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C038,口内触手と目隠しを同時に指定,NONHUMAN_TENTACLE,tentacle in mouth + blindfold,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C039,触手に掴まれた状態でボールギャグ,NONHUMAN_TENTACLE,grabbed by tentacles + ball gag,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C040,機械触手と拘束を同時に指定,NONHUMAN_TENTACLE,mechanical tentacles + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C041,首に巻き付く触手と拘束を同時に指定,NONHUMAN_TENTACLE,tentacle around neck + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C042,多数の触手と目隠しを同時に指定,NONHUMAN_TENTACLE,multiple tentacles + blindfold,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C043,開いた状態とアナルビーズを同時に指定,BODY_STATE_EXTREME,gaping + anal beads,REJECT_DUPLICATE_INTENT_C008,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C044,脱出・突出状態と拘束を同時に指定,BODY_STATE_EXTREME,prolapse + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C045,極端なストレッチとアナルビーズを同時に指定,BODY_STATE_EXTREME,extreme stretching + anal beads,REJECT_SEMANTIC_SUPPORT_AS_DIRECT_RECIPE_COMPONENT,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C046,切断表現と拘束を同時に指定,R18G_DAMAGE,amputee + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C047,複数人の性行為と目隠しを同時に指定,MULTI_ACTOR,teamwork (sexual) + blindfold,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C048,協力手コキと拘束を同時に指定,MULTI_ACTOR,cooperative handjob + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
C049,協力足コキと拘束を同時に指定,MULTI_ACTOR,cooperative footjob + bondage,REJECT_TRIVIAL_INDEPENDENT_STACK,Phase C must not become an unbounded Cartesian prompt-combination library; independent restraint/visibility/accessory stacking remains discoverable by selecting tags separately.
