row_id,canonical_tag,post_count,display_ja,search_ja,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-035938,final_fantasy_vii,41189,ファイナルファンタジーVII,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035940,love_live!_school_idol_project,38952,ラブライブ！ School idol project,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035941,the_legend_of_zelda,38394,ゼルダの伝説,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035943,neon_genesis_evangelion,35775,新世紀エヴァンゲリオン,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035945,league_of_legends,35146,リーグ・オブ・レジェンド,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035947,final_fantasy_xiv,34706,ファイナルファンタジーXIV,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035949,street_fighter,33917,ストリートファイター,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035953,ragnarok_online,32187,ラグナロクオンライン,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035955,bocchi_the_rock!,31661,ぼっち・ざ・ろっく！,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035958,project_sekai,29902,プロジェクトセカイ,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035960,marvel,28885,マーベル,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035963,princess_connect!,27695,プリンセスコネクト！,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035965,k-on!,27447,けいおん！,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035966,sousou_no_frieren,26977,葬送のフリーレン,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035967,danganronpa_2:_goodbye_despair,26918,スーパーダンガンロンパ2,,FIX_BOTH,スーパーダンガンロンパ2 さよなら絶望学園,スーダン | ダンガンロンパ2,COPYRIGHT_FULL_OFFICIAL_TITLE,HIGH,official/common title,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035969,gakuen_idolmaster,26793,学園アイドルマスター,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035970,world_witches_series,25771,ワールドウィッチーズ,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035972,suzumiya_haruhi_no_yuuutsu,25543,涼宮ハルヒの憂鬱,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035973,danganronpa_v3:_killing_harmony,25086,ニューダンガンロンパV3,,FIX_BOTH,ニューダンガンロンパV3 みんなのコロシアイ新学期,ダンガンロンパV3,COPYRIGHT_FULL_OFFICIAL_TITLE,HIGH,official/common title,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035976,jujutsu_kaisen,24119,呪術廻戦,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035984,fire_emblem_fates,22224,ファイアーエムブレムif,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035985,kono_subarashii_sekai_ni_shukufuku_wo!,22201,この素晴らしい世界に祝福を！,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-035987,digimon,21607,デジモン,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036002,strike_witches,17659,ストライクウィッチーズ,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036016,nijisanji_en,16716,にじさんじEN,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036022,persona_4,15873,ペルソナ4,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036030,nier:automata,14763,ニーアオートマタ,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036040,go-toubun_no_hanayome,13900,五等分の花嫁,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036084,vento_aureo,10671,黄金の風,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036094,battle_tendency,9938,ジョジョ2部,,FIX_BOTH,戦闘潮流,ジョジョ2部,COPYRIGHT_PART_TITLE_OVER_ABBREVIATION,HIGH,existing_candidate_ja + established title,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036097,splatoon_3,9632,スプラトゥーン3,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036105,helltaker,9099,ヘルテイカー,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036112,one-punch_man,8900,ワンパンマン,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036129,diamond_wa_kudakenai,8227,ダイヤモンドは砕けない,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036135,ore_no_imouto_ga_konna_ni_kawaii_wake_ga_nai,7832,俺の妹がこんなに可愛いわけがない,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036145,elsword,7348,エルソード,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036149,dead_or_alive,7180,デッドオアアライブ,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036159,holostars,6822,ホロスターズ,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036160,omniscient_reader's_viewpoint,6797,全知的な読者の視点から,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036162,ssss.gridman,6777,グリッドマン,,FIX_BOTH,SSSS.GRIDMAN,グリッドマン,COPYRIGHT_OFFICIAL_TITLE,HIGH,established official title,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036173,mahou_shoujo_madoka_magica:_hangyaku_no_monogatari,6524,叛逆の物語,,FIX_BOTH,劇場版 魔法少女まどか☆マギカ [新編] 叛逆の物語,叛逆の物語,COPYRIGHT_FULL_OFFICIAL_TITLE,HIGH,established official title,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036183,megami_magazine,6321,メガミマガジン,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036187,splatoon_2,6172,スプラトゥーン2,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036193,new_super_mario_bros._u_deluxe,6019,NewスーパーマリオブラザーズUデラックス,,FIX_DISPLAY,New スーパーマリオブラザーズ U デラックス,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,established official title,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036196,phantasy_star,5990,ファンタシースター,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036199,macross_frontier,5962,マクロスF,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036229,skullgirls,5421,スカルガールズ,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036251,koha-ace,5077,コハエース,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036253,machikado_mazoku,5030,まちカドまぞく,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036254,little_witch_academia,5027,リトルウィッチアカデミア,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036261,made_in_abyss,4956,メイドインアビス,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036268,phantom_blood,4851,ファントムブラッド,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036272,pokemon_tcg,4675,ポケモンカードゲーム,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036281,vrchat,4557,VRチャット,,FIX_BOTH,VRChat,VRチャット,BRAND_OFFICIAL_NAME,HIGH,official brand,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036286,os-tan,4457,OSたん,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036287,shining_nikki,4420,シャイニングニキ,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036296,mahjong_soul,4285,雀魂,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036308,shingeki_no_bahamut,4161,神撃のバハムート,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036311,urusei_yatsura,4135,うる星やつら,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036313,star_ocean,4129,スターオーシャン,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036317,bloodborne,4082,ブラッドボーン,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
I70-036318,fate/hollow_ataraxia,4022,フェイト/ホロウアタラクシア,,KEEP,,,ACCEPTED_NOFLAG_SEMANTIC_PASS,HIGH,current display + preserved source evidence,ACCEPTED_AI no-flag/top-impact semantic pass; suspicious abbreviation/literal/official-title cases isolated instead of blanket KEEP.,PROPOSED
