row_id,canonical_tag,post_count,display_ja,existing_candidate_ja,family_base_canonical,family_base_display_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-014287,yelan_(tranquil_banquet)_(genshin_impact),178,夜兰(静暇雅宴),夜兰(静暇雅宴),yelan_(genshin_impact),夜蘭（原神）,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,夜蘭（原神）（tranquil banquet）,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014409,yuki_onna_(nurarihyon_no_mago),176,雪女,雪女,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,yuki onna (nurarihyon no mago),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014498,kaili_(aotu_world),174,凯莉,凯莉,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,kaili (aotu world),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014566,lua_(yu-gi-oh!),173,龍亞,龍亞,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,lua (yu-gi-oh!),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014572,ninto_(senran_kagura),173,忍兎,忍兎,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,ninto (senran kagura),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014629,neko_(neko_to_chiyo),172,ねこ_(ねことちよ),ねこ_(ねことちよ),,,short kana-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | RAW_TAG_SYNTAX_IN_DISPLAY,FIX_DISPLAY,neko (neko to chiyo),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014691,oosaki_(ooe),171,大崎,大崎,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,oosaki (ooe),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014695,ryouki_(senran_kagura),171,両姫,両姫,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,ryouki (senran kagura),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014697,schna_jang,171,小金(project_moon),小金(project_moon),,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | RAW_TAG_SYNTAX_IN_DISPLAY,FIX_DISPLAY,schna jang,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014775,aiko_(magipoka),169,鉄子,鉄子,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,aiko (magipoka),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014806,lingyang_(wuthering_waves),169,凌陽,凌陽,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,lingyang (wuthering waves),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014891,rice_cake_(honkai_impact),168,年糕,年糕,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,rice cake (honkai impact),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-014977,celestia_(strinova),166,星绘,星绘,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,celestia (strinova),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015003,lei_heng_(project_moon),166,雷横,雷横,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,lei heng (project moon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015079,jogo_(jujutsu_kaisen),165,漏瑚,漏瑚,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,jogo (jujutsu kaisen),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015151,makina_(blue_archive),164,マキナ,マキナ,,,short kana-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | CHARACTER_NO_COPYRIGHT_CONTEXT | DUPLICATE_DISPLAY_WITHIN_CATEGORY,FIX_DISPLAY,makina (blue archive),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015256,z_(reverse:1999),163,Z女士,Z女士,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,z (reverse:1999),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015324,yotsuba_(kyokugen_dasshutsu),162,四葉,四葉,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,yotsuba (kyokugen dasshutsu),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015332,chi_lian_(qinshi_mingyue),161,赤练,赤练,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,chi lian (qinshi mingyue),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015542,kamui_(pgr),158,神威,神威,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,FIX_DISPLAY,kamui (pgr),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015574,sylus_(abyssal_sovereign)_(love_and_deepspace),158,龙彻,龙彻,sylus_(love_and_deepspace),シン,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,シン（abyssal sovereign）,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015710,kawaki_(boruto),156,川木,川木,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,kawaki (boruto),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015776,chiyo_(neko_to_chiyo),155,ちよ_(ねことちよ),ちよ_(ねことちよ),,,short kana-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | RAW_TAG_SYNTAX_IN_DISPLAY,FIX_DISPLAY,chiyo (neko to chiyo),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015943,junpei_(kyokugen_dasshutsu),153,淳平,淳平,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,junpei (kyokugen dasshutsu),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-015965,protagonist_5_(housamo),153,主5,主5,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,protagonist 5 (housamo),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016140,wu_song_(female)_(touqi_guaitan),151,毋颂,毋颂,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,FIX_DISPLAY,wu song (female) (touqi guaitan),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016228,yuunagi_tsubasa_(bird),150,ツバサ(プリキュア),ツバサ(プリキュア),yuunagi_tsubasa,夕凪ツバサ,short kana-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,夕凪ツバサ（bird）,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016305,shion_(hundred_line),149,汐音,汐音,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,shion (hundred line),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016389,tomoe_(kamisama_hajimemashita),148,巴衛,巴衛,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,tomoe (kamisama hajimemashita),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016458,rindo_(vrchat),147,龙胆,龙胆,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,rindo (vrchat),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016502,exostrider_(wuthering_waves),146,隧者,隧者,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,exostrider (wuthering waves),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016547,ryoumen_sukuna_(second_possession)_(jujutsu_kaisen),146,宿傩(十影),宿傩(十影),ryoumen_sukuna_(jujutsu_kaisen),両面宿儺,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,両面宿儺（second possession）,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016567,vera:_garnet_(pgr),146,緋耀,緋耀,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,vera: garnet (pgr),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
I70-016654,tsuruhime_(sengoku_basara),145,鶴姫,鶴姫,,,short kanji-only candidate is too ambiguous without contextual search evidence,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,tsuruhime (sengoku basara),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,raw candidate only; no stronger Japanese existing/search/verified/source evidence,短い日本語候補はraw candidate以外の裏付けがなく実サンプルでidentity誤りを確認済み。追加risk flagは根拠ではないため、確定base名＋canonical qualifier、なければcanonical由来表示へ戻す。,PROPOSED
