row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-000766,saotome_ranma_(male),3737,早乙女乱馬（男）,早乙女乱馬（男） | 早乙女乱馬,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-000825,jeanne_d'arc_alter_(avenger)_(fate),3566,ジャンヌ・ダルク〔オルタ〕（アヴェンジャー）,ジャンヌ・ダルク〔オルタ〕（アヴェンジャー） | ジャンヌ・ダルク〔オルタ〕,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-000834,the_herta_(honkai:_star_rail),3537,マダム・ヘルタ（崩壊：スターレイル）,マダム・ヘルタ（崩壊：スターレイル） | ヘルタ | マダム・ヘルタ,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-000887,kel_(faraway)_(omori),3354,ケル（FARAWAY）,ケル（FARAWAY） | ケル,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-000889,pyonta,3350,ぴょんた,ぴょんた,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-000931,jeanne_d'arc_(ruler)_(fate),3230,ジャンヌ・ダルク（ルーラー）,ジャンヌ・ダルク（ルーラー） | ジャンヌ・ダルク,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-001043,takamaki_ann,2929,高巻杏,高巻杏,公式日本語名を採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-001568,male_robin_(fire_emblem),2094,ルフレ（男）,ルフレ（男）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-001586,male_doctor_(arknights),2077,ドクター（男性）,ドクター（男性）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-001671,katsuki_yuri,1969,勝生勇利,勝生勇利,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-001773,matsuno_choromatsu,1873,松野チョロ松,松野チョロ松,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-001923,female_sensei_(blue_archive),1751,先生（女性）,先生（女性）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-001929,kishinami_hakuno_(female),1745,岸波白野（女性）,岸波白野（女性）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002022,amane_kanata_(1st_costume),1675,天音かなた（通常衣装）,天音かなた（通常衣装）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002030,murasaki_shion_(1st_costume),1669,紫咲シオン（通常衣装）,紫咲シオン（通常衣装）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002043,ceres_fauna_(1st_costume),1656,セレス・ファウナ（通常衣装）,セレス・ファウナ（通常衣装）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002047,leonardo_da_vinci_(rider)_(fate),1654,レオナルド・ダ・ヴィンチ（ライダー）,レオナルド・ダ・ヴィンチ（ライダー）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002133,izuna_(swimsuit)_(blue_archive),1590,久田イズナ（水着）,久田イズナ（水着）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002149,enna_alouette,1578,エナー・アールウェット,エナー・アールウェット,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002150,male_corrin_(fire_emblem),1576,カムイ（男）,カムイ（男）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002167,pomu_rainpuff,1558,ぽむ・れいんぱふ,ぽむ・れいんぱふ,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002173,joseph_joestar_(old),1552,ジョセフ・ジョースター（老年）,ジョセフ・ジョースター（老年）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002198,tendo_maya,1535,天堂真矢,天堂真矢,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002241,artoria_caster_(second_ascension)_(fate),1509,アルトリア・キャスター（第二再臨）,アルトリア・キャスター（第二再臨）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002254,herta_(puppet)_(honkai:_star_rail),1501,ヘルタ（人形）,ヘルタ（人形）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002256,ookami_mio_(1st_costume),1500,大神ミオ（通常衣装）,大神ミオ（通常衣装）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002332,kitasan_black_(gilded_shrine_to_glory)_(umamusume),1451,キタサンブラック（錦上・大判御輿）,キタサンブラック（錦上・大判御輿）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002367,t.m._opera_o_(o_sole_suo!)_(umamusume),1429,テイエムオペラオー（オー・ソレ・スーオ！）,テイエムオペラオー（オー・ソレ・スーオ！）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
I70-002397,susie_(dark_world)_(deltarune),1410,スージィ（闇の世界）,スージィ（闇の世界）,既存日本語候補・Alias・作品文脈を確認して採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_CHARACTER_STALE_SOURCE_EVIDENCE_ONLY,HIGH,explicit prior semantic/official-name curation note; no structural identity warnings,表示名は既に文脈・Alias・公式名等を用いて監修済み。残存flagは凍結sourceとの文字列不一致/非重複のみで、同名衝突・variant欠落・disambiguator欠落などのidentity警告がないため現表示を維持。,PROPOSED
