row_id,canonical_tag,post_count,display_ja,family_base_canonical,family_base_display_ja,canonical_variant_qualifier,existing_candidate_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-012334,kanade_izuru_(1st_costume),214,奏手イヅル(通常),kanade_izuru,奏手イヅル,1st costume,奏手イヅル(通常),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,奏手イヅル（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-012409,yamato_(swimsuit)_(kancolle),213,大和(水着),yamato_(kancolle),大和（艦これ）,swimsuit,大和(水着),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,大和（艦これ）（swimsuit）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-012417,cinderella_(beautiful_me)_(nikke),212,シンデレラ:ビューティフル・ミー,cinderella_(nikke),シンデレラ（NIKKE）,beautiful me,シンデレラ:ビューティフル・ミー,variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,シンデレラ（NIKKE）（beautiful me）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-012538,tatsuta_(swimsuit)_(kancolle),210,龍田(水着),tatsuta_(kancolle),龍田（艦これ）,swimsuit,龍田(水着),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,龍田（艦これ）（swimsuit）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-012557,makaino_ririmu_(6th_costume),209,魔界ノりりむ(おりコウ衣装),makaino_ririmu,魔界ノりりむ,6th costume,魔界ノりりむ(おりコウ衣装),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,魔界ノりりむ（6th costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-012735,skyla_(summer_2025)_(pokemon),206,フウロ(25シーズン),skyla_(pokemon),フウロ（ポケモン）,summer 2025,フウロ(25シーズン),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,フウロ（ポケモン）（summer 2025）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013036,rapunzel_(pure_grace)_(nikke),200,ラプンツェル:ピュアグレイス,rapunzel_(nikke),ラプンツェル,pure grace,ラプンツェル:ピュアグレイス,variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,ラプンツェル（pure grace）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013084,renge_(swimsuit)_(blue_archive),199,不破レンゲ(水着),renge_(blue_archive),不破レンゲ,swimsuit,不破レンゲ(水着),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,不破レンゲ（swimsuit）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013120,lauren_iroas_(1st_costume),198,ローレン・イロアス(通常),lauren_iroas,ローレン・イロアス,1st costume,ローレン・イロアス(通常),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,ローレン・イロアス（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013253,tenochtitlan_(swimsuit_mooncancer)_(first_ascension)_(fate),196,テノチティトラン(水着),tenochtitlan_(fate),テノチティトラン,swimsuit mooncancer / first ascension,テノチティトラン(水着),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED | DUPLICATE_DISPLAY_WITHIN_CATEGORY,FIX_DISPLAY,テノチティトラン（swimsuit mooncancer / first ascension）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013275,inui_toko_(summer_casual),195,戌亥とこ(夏衣装2019),inui_toko,戌亥とこ,summer casual,戌亥とこ(夏衣装2019),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,戌亥とこ（summer casual）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013286,pavolia_reine_(indonesian_casual),195,パヴォリア・レイネ(インドネシア風衣装),pavolia_reine,パヴォリア・レイネ,indonesian casual,パヴォリア・レイネ(インドネシア風衣装),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,パヴォリア・レイネ（indonesian casual）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013396,medama_oyaji_(human),193,目玉おやじ(本来の姿),medama_oyaji,目玉おやじ,human,目玉おやじ(本来の姿),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,目玉おやじ（human）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013444,miyamoto_musashi_(woman_of_niten_ichiryuu)_(fate),192,宮本武蔵(バーサーカー),miyamoto_musashi_(fate),宮本武蔵（Fate）,woman of niten ichiryuu,宮本武蔵(バーサーカー),variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,宮本武蔵（Fate）（woman of niten ichiryuu）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013503,marche_lorraine_(racing)_(umamusume),191,マルシュロレーヌ(レース衣装),marche_lorraine_(umamusume),マルシュロレーヌ,racing,マルシュロレーヌ(レース衣装),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,マルシュロレーヌ（racing）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013564,saber_alter_(swimsuit_rider)_(third_ascension),190,アルトリア・オルタ(水着),saber_alter,アルトリア・オルタ,swimsuit rider / third ascension,アルトリア・オルタ(水着),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,アルトリア・オルタ（swimsuit rider / third ascension）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013889,lilith_(homunculus)_(machikado_mazoku),184,よりしろ(まちカドまぞく),lilith_(machikado_mazoku),リリス,homunculus,よりしろ(まちカドまぞく),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,リリス（homunculus）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013914,warabeda_meiji_(1st_costume),184,童田明治(通常),warabeda_meiji,童田明治,1st costume,童田明治(通常),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,童田明治（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013955,narmaya_(valentine)_(granblue_fantasy),183,ナルマヤ（バレンタイン）（グランブルーファンタジー）,narmaya_(granblue_fantasy),ナルメア,valentine,ナルマヤ（バレンタイン）（グランブルーファンタジー）,parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,ナルメア（valentine）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-013977,vox_akuma_(1st_costume),183,ヴォックス・アクマ(通常),vox_akuma,ヴォックス・アクマ,1st costume,ヴォックス・アクマ(通常),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,ヴォックス・アクマ（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014048,barghest_(swimsuit_archer)_(second_ascension)_(fate),181,バーゲスト(水着),barghest_(fate),バーゲスト,swimsuit archer / second ascension,バーゲスト(水着),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED | DUPLICATE_DISPLAY_WITHIN_CATEGORY,FIX_DISPLAY,バーゲスト（swimsuit archer / second ascension）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014057,danua_(summer)_(granblue_fantasy),181,ダヌア（夏）（グランブルーファンタジー）,danua,ダヌア,summer / granblue fantasy,ダヌア（夏）（グランブルーファンタジー）,parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,ダヌア（summer / granblue fantasy）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014127,fumino_tamaki_(1st_costume),180,文野環(通常),fumino_tamaki,文野環,1st costume,文野環(通常),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,文野環（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014160,shinjou_akane_(new_order),180,新条アカネ(ニューオーダー),shinjou_akane,新条アカネ,new order,新条アカネ(ニューオーダー),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,新条アカネ（new order）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014188,helena_blavatsky_(swimsuit_archer)_(third_ascension)_(fate),179,エレナ・ブラヴァツキー(水着),helena_blavatsky_(caster)_(fate),エレナ・ブラヴァツキー（キャスター）,swimsuit archer / third ascension,エレナ・ブラヴァツキー(水着),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED | DUPLICATE_DISPLAY_WITHIN_CATEGORY,FIX_DISPLAY,エレナ・ブラヴァツキー（キャスター）（swimsuit archer / third ascension）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014192,honolulu_(swimsuit)_(kancolle),179,ホノルル(水着),honolulu_(kancolle),ホノルル,swimsuit,ホノルル(水着),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,ホノルル（swimsuit）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014273,sanya_(1st_costume)_(nijisanji),178,サーニャ(通常)(葛葉),sanya_(nijisanji),サーニャ,1st costume,サーニャ(通常)(葛葉),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,サーニャ（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014293,artoria_caster_(swimsuit_berserker)_(third_ascension)_(fate),177,アルトリア・キャスター(水着),artoria_caster_(first_ascension)_(fate),アルトリア・キャスター（第一再臨）,swimsuit berserker / third ascension,アルトリア・キャスター(水着),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,アルトリア・キャスター（第一再臨）（swimsuit berserker / third ascension）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014338,sophia_valentine_(1st_costume),177,ソフィア・ヴァレンタイン(通常),sophia_valentine,ソフィア・ヴァレンタイン,1st costume,ソフィア・ヴァレンタイン(通常),parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,ソフィア・ヴァレンタイン（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014339,sora_(spring_flight)_(nikke),177,ソラ:スプリングフライト,sora_(nikke),ソラ,spring flight,ソラ:スプリングフライト,variant/form rendering plausible but not independently verified,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,ソラ（spring flight）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014346,tomimi_(silent_night)_(arknights),177,トミミ（サイレントナイト）（arknights）,tomimi_(arknights),トミミ,silent night,トミミ（サイレントナイト）（arknights）,parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,トミミ（silent night）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014436,kiana_kaslana_(valkyrie_ranger),175,キアナ・カスラーナ（ヴァルキリー・レンジャー）,kiana_kaslana,キアナ・カスラナ,valkyrie ranger,キアナ・カスラーナ（ヴァルキリー・レンジャー）,parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,キアナ・カスラナ（valkyrie ranger）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
I70-014438,kizuna_ai_(a.i._games),175,キズナアイ（A.I.ゲーム）,kizuna_ai,キズナアイ,a.i. games,キズナアイ（A.I.ゲーム）,parenthetical candidate does not map cleanly to a copyright disambiguator,STATUS_REVIEW_REQUIRED,FIX_DISPLAY,キズナアイ（a.i. games）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; raw Japanese candidate only,基準キャラの日本語名は確定済みだがvariant日本語名はraw candidate以外の裏付けがない。未検証訳を残さず、基準名＋Danbooru canonical variant識別子へ戻してidentityと区別を両立。,PROPOSED
