row_id,canonical_tag,display_ja,family_base_display_ja,audit_verdict,proposed_display_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-017515,nitocris_(swimsuit_assassin)_(third_ascension)_(fate),ニトクリス(水着),ニトクリス（水着）,FIX_DISPLAY,ニトクリス（水着・第3再臨）,ASCENSION_QUALIFIER_VISIBLE,HIGH,canonical qualifier,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-017552,ahiru_(duck)_(princess_tutu),あひる,あひる,FIX_DISPLAY,あひる（アヒル姿）,VARIANT_FORM_VISIBLE,MEDIUM,canonical qualifier,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-018061,pinkie_pie_(equestria_girls),ピンキーパイ,ピンキーパイ,FIX_DISPLAY,ピンキーパイ（エクエストリア・ガールズ）,VARIANT_FRANCHISE_VISIBLE,HIGH,canonical qualifier,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-019652,sakura_miko_(hololive_summer_2019),さくらみこ,さくらみこ,FIX_DISPLAY,さくらみこ（ホロサマ2019）,SOURCE_SEARCH_VARIANT_VISIBLE,HIGH,existing_search_ja,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-021530,sonata_dusk_(human),ソナタ,ソナタ,FIX_DISPLAY,ソナタ（人間）,VARIANT_QUALIFIER_VISIBLE,HIGH,canonical qualifier,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-022433,miyadeguchi_mizuchi_(human),宮出口瑞霊,宮出口瑞霊,FIX_DISPLAY,宮出口瑞霊（人間）,VARIANT_QUALIFIER_VISIBLE,HIGH,canonical qualifier,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-023033,aria_blaze_(human),アリア,アリア,FIX_DISPLAY,アリア（人間）,VARIANT_QUALIFIER_VISIBLE,HIGH,canonical qualifier,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-023715,yakuzen_kusuri_(older),薬膳楠莉,薬膳楠莉,FIX_DISPLAY,薬膳楠莉（大人）,VARIANT_AGE_VISIBLE,MEDIUM,canonical qualifier,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-023725,agumon_(digimon_savers),アグモン,アグモン,FIX_DISPLAY,アグモン（2006アニメ版）,SOURCE_VARIANT_VISIBLE,HIGH,existing_candidate_ja,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-024818,hector_rivera_(alive),ヘクター(COCO),ヘクター(COCO),FIX_DISPLAY,ヘクター（COCO・生前）,VARIANT_STATE_VISIBLE,HIGH,canonical qualifier + family base,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
I70-025404,adagio_dazzle_(human),アダージョ,アダージョ,FIX_DISPLAY,アダージョ（人間）,VARIANT_QUALIFIER_VISIBLE,HIGH,canonical qualifier,variant/base collision confirmed; make canonical qualifier visible in Japanese-first display,PROPOSED
