row_id,canonical_tag,post_count,display_ja,existing_candidate_ja,translation_note,risk_flags,related_copyright_top1,related_copyright_top1_coverage,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-006460,ayn_alwyn,479,艾因,艾因,日本語公式表記の追加確認が必要,STATUS_REVIEW_REQUIRED,lovebrush_chronicles,1.0,FIX_DISPLAY,ayn alwyn,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-006513,fu_hua_(fenghuang_of_vicissitude),475,フカ（浮生・渡世の羽）,フカ(浮生・渡世の羽),要確認,STATUS_REVIEW_REQUIRED,honkai_(series),1.0,FIX_DISPLAY,fu hua (fenghuang of vicissitude),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-006550,shen_qingqiu,473,沈清秋,沈清秋,要確認,STATUS_REVIEW_REQUIRED,the_scum_villain's_self-saving_system,1.0,FIX_DISPLAY,shen qingqiu,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-006554,bili_girl_22,472,22娘,22娘 | BILIBILI娘—22 | Bili娘22号 | 二二,要確認,STATUS_REVIEW_REQUIRED,bilibili,1.0,FIX_DISPLAY,bili girl 22,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-006580,sayuri_(blue_archive),470,サユリ,サユリ,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | CHARACTER_NO_COPYRIGHT_CONTEXT,,,FIX_DISPLAY,sayuri (blue archive),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-006670,kaneko_lumi,463,金子瑠美,金子瑠美,要確認,STATUS_REVIEW_REQUIRED,phase_connect,0.982278,FIX_DISPLAY,kaneko lumi,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-006685,clarence_clayden,462,シーラン,シーラン,要確認,STATUS_REVIEW_REQUIRED,lovebrush_chronicles,1.0,FIX_DISPLAY,clarence clayden,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007018,banyue_(zenless_zone_zero),434,盤岳,盤岳,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,zenless_zone_zero,1.0,FIX_DISPLAY,banyue (zenless zone zero),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007137,ooiwa_wataru,426,大石わたる,大石わたる,要確認,STATUS_REVIEW_REQUIRED,super_heroine_boy,1.0,FIX_DISPLAY,ooiwa wataru,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007158,dracaene_sunbringer,424,ドラキナ・サンブリンガー,ドラキナ・サンブリンガー,要確認,STATUS_REVIEW_REQUIRED,zenless_zone_zero,1.0,FIX_DISPLAY,dracaene sunbringer,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007179,mint_(nte),423,ミント（NTE）,ミント(NTE),要確認,STATUS_REVIEW_REQUIRED,neverness_to_everness,1.0,FIX_DISPLAY,mint (nte),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007185,akari_(raigou),422,アカリ（raigou）,アカリ（raigou）,要確認,STATUS_REVIEW_REQUIRED,original,0.997555,FIX_DISPLAY,akari (raigou),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007230,amber_(stella_sora),419,コハク（ステラソラ）,コハク(ステラソラ),要確認,STATUS_REVIEW_REQUIRED,stella_sora,1.0,FIX_DISPLAY,amber (stella sora),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007280,naveen_(pokemon),416,ピュール,ピュール,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,pokemon,1.0,FIX_DISPLAY,naveen (pokemon),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007301,fengxi_(the_legend_of_luo_xiaohei),414,フーシー,フーシー,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,the_legend_of_luo_xiaohei,1.0,FIX_DISPLAY,fengxi (the legend of luo xiaohei),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007313,viola_(bang_dream!),414,ビオラ,ビオラ,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,bang_dream!,1.0,FIX_DISPLAY,viola (bang dream!),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007321,luonnotar_(genshin_impact),413,ルオンノタル,ルオンノタル,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,genshin_impact,1.0,FIX_DISPLAY,luonnotar (genshin impact),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007384,kazari_(mainichi_kiss_shite_lolita),408,かざり（毎日キスしてロリータ）,かざり(毎日キスしてロリータ),要確認,STATUS_REVIEW_REQUIRED,mainichi_kiss_shite_lolita,1.0,FIX_DISPLAY,kazari (mainichi kiss shite lolita),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007396,mihato_(mainichi_kiss_shite_lolita),407,みはと（毎日キスしてロリータ）,みはと(毎日キスしてロリータ),要確認,STATUS_REVIEW_REQUIRED,mainichi_kiss_shite_lolita,1.0,FIX_DISPLAY,mihato (mainichi kiss shite lolita),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007423,aikawa_haruno,405,相川春乃,相川春乃,要確認,STATUS_REVIEW_REQUIRED,kouyoku_senki_exs-tia_concert,1.0,FIX_DISPLAY,aikawa haruno,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007445,mashu-tan,404,マシュタン,マシュタン,要確認,STATUS_REVIEW_REQUIRED,meitantei_precure!,1.0,FIX_DISPLAY,mashu-tan,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007460,rina_atherina,403,リナ・アテリーナ,リナ・アテリーナ,要確認,STATUS_REVIEW_REQUIRED,original,0.992366,FIX_DISPLAY,rina atherina,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007485,harada_mutei,400,ハラダムテイ,ハラダムテイ,要確認,STATUS_REVIEW_REQUIRED,saibou_shinkyoku,1.0,FIX_DISPLAY,harada mutei,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007540,suzumi_(magical)_(blue_archive),397,守月スズミ(マジカル),守月スズミ(マジカル),要確認,STATUS_REVIEW_REQUIRED,blue_archive,1.0,FIX_DISPLAY,suzumi (magical) (blue archive),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007547,kuroki_tomoki,396,黒木姉弟,黒木姉弟 | 黒木智貴,要確認,STATUS_REVIEW_REQUIRED,watashi_ga_motenai_no_wa_dou_kangaetemo_omaera_ga_warui!,1.0,FIX_DISPLAY,kuroki tomoki,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007573,fenomeno_(black_flames_of_the_righteous_spirit)_(umamusume),394,義心の黒焔,義心の黒焔,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,umamusume,1.0,FIX_DISPLAY,fenomeno (black flames of the righteous spirit) (umamusume),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007582,aston_machan_(flare)_(umamusume),393,Flare(ウマ娘),Flare(ウマ娘),要確認,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,umamusume,1.0,FIX_DISPLAY,aston machan (flare) (umamusume),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007608,hk416_(black_kitty's_gift)_(girls'_frontline),392,HK416（ブラックキティの贈り物）（女の子の最前線）,HK416（ブラックキティの贈り物）（女の子の最前線）,要確認,STATUS_REVIEW_REQUIRED,girls'_frontline,1.0,FIX_DISPLAY,hk416 (black kitty's gift) (girls' frontline),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007630,scathach_(loungewear_mode)_(fate),391,部屋着モード,部屋着モード,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,fate_(series),1.0,FIX_DISPLAY,scathach (loungewear mode) (fate),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007638,baobhan_sith_(swimsuit_pretender)_(second_ascension)_(fate),390,バーヴァン・シー(水着),バーヴァン・シー(水着),要確認,STATUS_REVIEW_REQUIRED,fate/grand_order,1.0,FIX_DISPLAY,baobhan sith (swimsuit pretender) (second ascension) (fate),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007688,angelina_(distinguished_visitor)_(arknights),387,アンジェリーナ（著名な訪問者）（arknights）,アンジェリーナ（著名な訪問者）（arknights）,要確認,STATUS_REVIEW_REQUIRED,arknights,1.0,FIX_DISPLAY,angelina (distinguished visitor) (arknights),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007693,koyanskaya_(foreigner)_(first_ascension)_(fate),387,闇のコヤンスカヤ,闇のコヤンスカヤ,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate/grand_order,1.0,FIX_DISPLAY,koyanskaya (foreigner) (first ascension) (fate),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007700,vienna_(vtuber),387,ウィーン（vtuber）,ウィーン（vtuber）,要確認,STATUS_REVIEW_REQUIRED,indie_virtual_youtuber,0.802013,FIX_DISPLAY,vienna (vtuber),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007744,lapis_lazuli_(steven_universe),384,ラピス・ラズリ（スティーブンユニバース）,ラピス・ラズリ（スティーブンユニバース）,要確認,STATUS_REVIEW_REQUIRED,steven_universe,1.0,FIX_DISPLAY,lapis lazuli (steven universe),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007761,reinhardt_(overwatch),383,ラインハルト（オーバーウォッチ）,ラインハルト（オーバーウォッチ）,要確認,STATUS_REVIEW_REQUIRED,overwatch,1.0,FIX_DISPLAY,reinhardt (overwatch),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007762,saber_(honkai:_star_rail)_(fate),383,セイバー(スターレイル),セイバー(スターレイル),要確認,STATUS_REVIEW_REQUIRED,honkai:_star_rail,0.994334,FIX_DISPLAY,saber (honkai: star rail) (fate),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007764,sole_survivor_(female),383,唯一のサバイバー（女性）,唯一のサバイバー（女性）,要確認,STATUS_REVIEW_REQUIRED,fallout,1.0,FIX_DISPLAY,sole survivor (female),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007785,arcana_(fortune_mate)_(nikke),381,アルカナ:フォーチュンメイト,アルカナ:フォーチュンメイト,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,goddess_of_victory:_nikke,0.99446,FIX_DISPLAY,arcana (fortune mate) (nikke),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007809,kiyohime_(swimsuit_lancer)_(first_ascension)_(fate),380,清姫(水着),清姫(水着),要確認,STATUS_REVIEW_REQUIRED | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate_(series),0.997347,FIX_DISPLAY,kiyohime (swimsuit lancer) (first ascension) (fate),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007827,valkyrie_police_academy_student_(sg)_(blue_archive),379,ヴァルキューレ警察学校のモブ,ヴァルキューレ警察学校のモブ,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,blue_archive,1.0,FIX_DISPLAY,valkyrie police academy student (sg) (blue archive),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
I70-007829,win_variation_(dramatic_tutu)_(umamusume),379,ドラマティック・チュチュ,ドラマティック・チュチュ,要確認,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,umamusume,1.0,FIX_DISPLAY,win variation (dramatic tutu) (umamusume),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,raw Japanese candidate only; no Japanese existing display/search/verified/source alias evidence,要確認/低信頼の日本語候補がraw candidate以外で裏付けられない低使用数行。誤った日本語identityを残さずcanonical由来fallbackへ戻す。,PROPOSED
