row_id,canonical_tag,post_count,display_ja,family_base_canonical,family_base_display_ja,canonical_variant_qualifier,existing_candidate_ja,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-010823,manhattan_cafe_(mysterious_rose)_(umamusume),254,幽玄薔薇,manhattan_cafe_(umamusume),マンハッタンカフェ（ウマ娘）,mysterious rose,幽玄薔薇,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,マンハッタンカフェ（ウマ娘）（mysterious rose）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-010826,minamoto_no_raikou_(swimsuit_lancer)_(second_ascension)_(fate),254,鉱本no raikou（水着ランサー）（2回目の昇天）（運命）,minamoto_no_raikou_(swimsuit_lancer)_(fate),源頼光（水着）,second ascension,鉱本no raikou（水着ランサー）（2回目の昇天）（運命）,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,源頼光（水着）（second ascension）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-010827,mogador_(olfactory_nursery_call)_(azur_lane),254,嗅診ナーサリーコール,mogador_(azur_lane),モガドール,olfactory nursery call,嗅診ナーサリーコール,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,モガドール（olfactory nursery call）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-010831,scathach-skadi_(third_ascension)_(fate),254,Scathach Skadi（3回目の昇天）（運命）,scathach-skadi_(fate),スカサハ＝スカディ,third ascension,Scathach Skadi（3回目の昇天）（運命）,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,スカサハ＝スカディ（third ascension）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-010852,ibaraki_douji_(swimsuit_lancer)_(first_ascension)_(fate),253,茨木童子(水着),ibaraki_douji_(fate),茨木童子,swimsuit lancer / first ascension,茨木童子(水着),DUPLICATE_DISPLAY_WITHIN_CATEGORY,FIX_DISPLAY,茨木童子（swimsuit lancer / first ascension）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-010893,manhattan_cafe_(verdant_night)_(umamusume),252,柳緑小夜,manhattan_cafe_(umamusume),マンハッタンカフェ（ウマ娘）,verdant night,柳緑小夜,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,マンハッタンカフェ（ウマ娘）（verdant night）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-010908,shining_(silent_night)_(arknights),252,輝く（サイレントナイト）（arknights）,shining_(arknights),シャイニング,silent night,輝く（サイレントナイト）（arknights）,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,シャイニング（silent night）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-010941,calstone_light_o_(one_true_path)_(umamusume),250,真実一路(ウマ娘),calstone_light_o_(umamusume),カルストンライトオ,one true path,真実一路(ウマ娘),VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,カルストンライトオ（one true path）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-010949,hatsune_miku_(supreme),250,シュープリーム,hatsune_miku,初音ミク,supreme,シュープリーム,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,初音ミク（supreme）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-011413,shijou_takane_(beyond_the_nobles),237,ビヨンドザノーブルス,shijou_takane,四条貴音,beyond the nobles,ビヨンドザノーブルス,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,四条貴音（beyond the nobles）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-012208,kinomoto_sakura_(miraculous_sakura),217,エンジェル・クラウン・コスチューム,kinomoto_sakura,木之本さくら,miraculous sakura,エンジェル・クラウン・コスチューム,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,木之本さくら（miraculous sakura）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-012315,yae_sakura_(flame_sakitama),215,真炎幸魂,yae_sakura,八重桜,flame sakitama,真炎幸魂,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,八重桜（flame sakitama）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-012539,tohsaka_rin_(fate/extra),210,遠坂リン,tohsaka_rin,遠坂凛,fate/extra,遠坂リン,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,遠坂凛（fate/extra）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-012662,joseph_joestar_(tequila),207,テキーラ娘,joseph_joestar,ジョセフ・ジョースター,tequila,テキーラ娘,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,ジョセフ・ジョースター（tequila）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-012670,magical_mirai_miku_(2026),207,マジカルミライ2026,magical_mirai_miku,初音ミク（マジカルミライ）,2026,マジカルミライ2026,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,初音ミク（マジカルミライ）（2026）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-012899,coralie_6626_planck_(valkyrie_blastmetal),202,戦乙女・重槌,coralie_6626_planck,コラリー,valkyrie blastmetal,戦乙女・重槌,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,コラリー（valkyrie blastmetal）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-012993,anyoji_hime_(seal),200,あにょざらし,anyoji_hime,安養寺姫芽,seal,あにょざらし,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,安養寺姫芽（seal）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-013285,morpho_knight_(butterfly),195,夢見鳥,morpho_knight,バルフレイナイト,butterfly,夢見鳥,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,バルフレイナイト（butterfly）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-013398,minato_aqua_(aqua_iro_super_dream),193,あ色すーぱーどり~む,minato_aqua,湊あくあ,aqua iro super dream,あ色すーぱーどり~む,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,湊あくあ（aqua iro super dream）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-013724,hatsune_miku_(heartbeat),187,ハートビート,hatsune_miku,初音ミク,heartbeat,ハートビート,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,初音ミク（heartbeat）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-013937,kamado_nezuko_(demon),183,鬼化禰豆子,kamado_nezuko,竈門禰豆子,demon,鬼化禰豆子,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,竈門禰豆子（demon）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-013950,minior_(blue_core),183,みずいろのコア,minior,メテノ,blue core,みずいろのコア,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,メテノ（blue core）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-014198,kamen_rider_kuuga_(mighty_form),179,マイティフォーム,kamen_rider_kuuga,仮面ライダークウガ,mighty form,マイティフォーム,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,仮面ライダークウガ（mighty form）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-014304,furfrou_(natural),177,やせいのすがた,furfrou,トリミアン,natural,やせいのすがた,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,トリミアン（natural）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-014543,cloud_strife_(bahamut_garb),173,バハムートスタイル,cloud_strife,クラウド・ストライフ,bahamut garb,バハムートスタイル,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,クラウド・ストライフ（bahamut garb）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-014799,kagamine_rin_(future_style),169,大人リン,kagamine_rin,鏡音リン,future style,大人リン,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,鏡音リン（future style）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
I70-015132,emiya_shirou_(prisma_illya),164,美遊兄,emiya_shirou,衛宮士郎,prisma illya,美遊兄,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,衛宮士郎（prisma illya）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; current Japanese variant raw candidate only,Accepted判定済みでもvariant側の日本語はraw candidateのみ。基準キャラ日本語名を保持し、未検証の衣装/形態訳はDanbooru canonical識別子へ戻してidentityを失わない。,PROPOSED
